1154,3,4,23,28,33
1155,3,15,21,24,25
1156,2,12,13,25,28
1157,1,10,20,29,33
1158,9,10,15,17,18
1159,7,13,15,29,30
1160,2,13,18,24,27
1161,1,7,12,28,29
1162,13,18,28,29,32
1163,8,25,26,30,34
1164,8,13,17,21,33
1165,1,31,33,34,35
1166,3,5,19,23,31
1167,7,11,14,17,35
1168,2,8,17,25,30
1169,2,4,6,27,30
1170,5,6,10,12,24
1171,9,14,16,17,23
1172,2,4,10,20,35
1173,6,22,29,31,35
1174,7,14,21,23,30
1175,2,3,19,24,27
1176,3,10,17,23,26
1177,7,13,18,20,30
1178,1,17,18,21,25
1179,17,18,28,29,35
1180,8,12,18,20,27
1181,4,10,13,28,31
1182,3,5,10,20,28
1183,19,24,25,26,30
1184,1,11,21,31,32
1185,1,11,15,22,35
1186,7,10,18,25,35
1187,3,10,15,18,25
1188,3,6,15,16,25
1189,6,10,24,27,32
1190,6,14,17,30,32
1191,4,10,16,21,23
1192,3,17,20,23,27
1193,14,18,19,20,34
1194,6,9,14,31,34
1195,8,14,16,19,34
1196,4,5,7,9,15
1197,2,7,17,23,34
1198,16,19,22,23,32
1199,9,23,25,32,34
1200,6,11,13,21,29
1201,2,3,16,24,29
1202,2,18,19,23,34
1203,4,6,10,11,28
1204,10,23,24,31,33
1205,2,8,13,16,27
1206,10,12,15,24,29
1207,5,7,10,24,31
1208,8,15,24,28,32
1209,3,16,26,31,33
1210,20,24,27,32,33
1211,4,7,11,26,35
1212,2,6,16,22,28
1213,6,13,14,21,34
1214,1,17,20,29,34
1215,4,23,24,26,27
1216,1,16,18,27,29
1217,2,17,21,24,27
1218,7,8,19,29,33
1219,3,19,24,34,35
1220,10,13,27,28,29
1221,9,11,23,25,29
1222,7,9,18,22,30
1223,4,13,29,33,34
1224,15,22,26,28,29
1225,1,4,10,11,14
1226,3,24,28,30,31
1227,12,24,25,31,35
1228,3,11,17,24,32
1229,12,16,18,25,30
1230,3,13,18,22,30
1231,10,19,24,26,34
1232,6,10,14,30,33
1233,5,18,26,27,31
1234,18,21,25,28,31
1235,5,26,30,31,32
1236,1,7,22,26,31
1237,5,9,12,18,23
1238,12,14,18,29,34
1239,11,20,24,25,27
1240,5,8,15,28,34
1241,9,14,22,28,35
1242,8,18,19,22,23
1243,1,11,20,28,31
1244,8,15,23,24,30
1245,10,27,32,34,35
1246,9,25,26,27,31
1247,17,20,23,27,29
1248,13,25,29,30,34
1249,8,10,24,32,33
1250,1,8,10,18,26
1251,2,17,21,27,32
1252,3,7,11,19,22
1253,5,10,15,20,29
1254,5,11,14,23,31
1255,5,13,16,20,32
1256,4,12,24,29,30
1257,11,17,21,29,35
1258,1,7,8,18,35
1259,1,2,3,13,28
1260,3,14,18,20,28
1261,5,7,9,13,19
1262,6,11,17,19,22
1263,5,6,10,12,23
1264,14,15,17,27,34
1265,10,11,21,23,34
1266,5,16,20,30,35
1267,2,7,11,12,31
1268,5,11,23,26,31
1269,2,13,20,26,31
1270,9,15,23,30,35
1271,2,6,24,26,33
1272,3,8,13,21,24
1273,6,14,24,27,33
1274,2,9,23,31,32
1275,12,18,26,33,34
1276,4,18,22,26,29
1277,9,12,19,20,23
1278,7,10,23,30,31
1279,1,15,18,21,28
1280,4,12,16,21,25
1281,9,17,25,33,34
1282,11,14,23,27,33
1283,1,4,6,18,27
1284,2,3,23,26,33
1285,6,9,13,23,26
1286,4,17,23,27,31
1287,3,6,9,13,14
1288,4,5,23,31,32
1289,1,2,12,15,23
1290,16,26,28,31,33
1291,15,20,26,33,34
1292,8,16,20,24,32
1293,2,3,10,15,30
1294,8,15,16,25,30
1295,13,23,24,29,33
1296,23,28,32,34,35
1297,6,7,20,25,30
1298,7,14,18,24,25
1299,12,22,26,31,32
1300,10,17,20,22,28
1301,6,15,21,33,35
1302,9,22,23,26,28
1303,10,19,20,28,31
1304,1,12,13,17,34
1305,4,11,14,16,20
1306,1,22,23,27,35
1307,4,12,16,20,26
1308,2,8,15,19,30
1309,5,7,15,19,26
1310,1,5,7,14,35
1311,12,15,21,25,26
1312,15,19,22,24,33
1313,4,15,24,30,33
1314,9,15,25,28,35
1315,2,8,15,21,28
1316,8,12,15,24,27
1317,4,14,15,19,23
1318,6,7,24,26,33
1319,5,10,14,23,28
1320,5,12,13,15,24
1321,10,21,23,30,35
1322,12,14,20,22,29
1323,1,15,26,27,35
1324,2,10,13,14,33
1325,5,15,20,25,27
1326,7,15,22,24,26
1327,12,18,19,22,28
1328,1,3,20,30,34
1329,1,6,8,11,15
1330,2,5,18,24,28
1331,3,7,22,25,35
1332,3,13,17,20,24
1333,6,7,8,12,20
1334,10,20,23,32,33
1335,10,18,21,24,30
1336,15,17,21,22,29
1337,2,6,14,19,21
1338,1,8,12,15,33
1339,1,3,7,16,21
1340,2,9,13,20,34
1341,9,16,19,23,33
1342,2,6,10,12,26
1343,13,20,21,23,33
1344,3,5,13,29,35
1345,11,19,31,34,35
1346,1,3,4,24,34
1347,4,6,18,25,30
1348,7,21,22,24,31
1349,14,16,24,33,34
1350,5,7,22,30,32
1351,7,9,12,13,30
1352,2,4,27,28,32
1353,11,13,16,22,32
1354,1,8,11,19,24
1355,15,18,23,26,29
1356,5,6,14,17,24
1357,6,9,12,24,29
1358,10,14,16,25,34
1359,6,10,13,16,30
1360,1,2,18,21,31
1361,1,9,15,17,33
1362,18,21,27,31,32
1363,6,24,25,28,29
1364,1,5,17,24,31
1365,1,8,10,26,35
1366,8,22,25,29,35
1367,3,4,16,23,24
1368,1,7,8,18,26
1369,1,4,10,15,17
1370,8,11,13,15,17
1371,1,13,15,20,33
1372,10,12,26,34,35
1373,6,8,21,23,32
1374,3,16,20,21,28
1375,4,6,9,13,24
1376,2,3,13,31,33
1377,23,24,26,30,32
1378,9,24,32,33,35
1379,11,17,18,22,25
1380,17,18,20,23,35
1381,13,20,25,32,35
1382,3,10,19,23,35
1383,8,9,11,23,26
1384,10,15,23,24,25
1385,2,4,15,18,21
1386,4,9,21,24,27
1387,2,9,12,23,24
1388,1,6,12,22,23
1389,6,8,15,22,25
1390,1,4,12,14,18
1391,4,7,14,27,32
1392,7,14,20,28,32
1393,1,20,26,29,32
1394,7,15,16,18,33
1395,7,28,32,33,35
1396,1,4,9,19,33
1397,9,12,23,31,33
1398,1,3,11,12,15
1399,12,21,24,25,28
1400,1,10,15,23,24
1401,4,17,22,29,34
1402,4,5,9,24,33
1403,4,14,22,27,35
1404,10,14,16,23,25
1405,1,6,15,21,24
1406,22,23,26,34,35
1407,20,24,25,27,35
1408,1,6,8,19,26
1409,4,7,9,13,17
1410,7,12,20,29,33
1411,2,8,17,18,21
1412,7,12,17,22,32
1413,6,17,18,24,25
1414,5,14,16,18,19
1415,7,15,27,28,32
1416,1,2,15,18,23
1417,11,17,20,26,35
1418,1,3,12,13,27
1419,3,4,5,25,28
1420,20,23,28,30,33
1421,1,15,20,21,24
1422,4,5,7,22,34
1423,7,10,25,29,35
1424,9,24,31,32,34
1425,10,12,26,28,32
1426,5,15,24,29,35
1427,12,17,19,28,30
1428,1,11,21,28,34
1429,2,12,17,20,28
1430,1,5,9,17,22
1431,12,13,20,24,26
1432,2,8,31,32,35
1433,5,6,7,8,23
1434,2,18,28,29,35
1435,3,7,10,24,28
1436,5,9,16,20,27
1437,4,14,23,24,32
1438,15,18,23,24,29
1439,4,14,27,28,31
1440,2,13,20,28,32
1441,14,20,28,32,33
1442,7,10,15,24,31
1443,6,11,15,17,22
1444,6,10,18,23,31
1445,7,22,23,25,28
1446,14,21,23,32,34
1447,5,12,13,20,21
1448,18,20,22,24,28
1449,1,20,28,29,35
1450,3,11,16,17,26
1451,4,17,20,21,22
1452,4,8,12,22,30
1453,1,6,11,13,14
1454,2,5,16,23,27
1455,6,9,13,26,31
1456,4,17,25,27,29
1457,3,5,18,21,24
1458,4,5,9,29,31
1459,3,16,23,24,32
1460,1,23,32,33,34
1461,6,15,21,22,32
1462,7,17,19,28,30
1463,7,8,24,29,34
1464,6,17,22,27,30
1465,2,12,25,31,33
1466,4,24,27,33,35
1467,1,5,7,31,32
1468,4,7,17,21,34
1469,3,7,22,23,35
1470,9,12,23,26,33
1471,7,9,15,18,27
1472,18,19,24,25,35
1473,12,14,30,31,35
1474,12,14,19,27,35
1475,17,19,28,31,34
1476,1,8,11,27,31
1477,13,15,21,25,30
1478,21,23,25,26,33
1479,16,19,23,26,30
1480,16,26,31,33,34
1481,1,9,11,19,31
1482,1,8,12,14,35
1483,1,9,19,24,28
1484,12,13,17,24,29
1485,10,19,24,29,33
1486,1,16,25,27,30
1487,1,10,26,31,35
1488,6,8,24,28,34
1489,8,15,18,25,35
1490,9,10,22,34,35
1491,9,10,22,30,33
1492,3,5,9,22,31
1493,12,17,19,25,26
1494,10,14,15,24,26
1495,5,8,14,28,34
1496,23,28,30,31,35
1497,15,24,28,30,32
1498,4,5,10,15,27
1499,2,3,11,15,27
1500,8,24,26,33,35
1501,22,23,29,32,34
1502,2,5,8,13,14
1503,2,5,9,20,33
1504,7,8,10,25,28
1505,7,14,16,17,32
1506,4,7,17,22,23
1507,1,9,22,25,26
1508,5,8,18,19,32
1509,14,23,27,28,30
1510,2,6,18,30,33
1511,3,22,23,27,29
1512,1,10,12,13,24
1513,8,15,16,27,28
1514,13,14,16,17,28
1515,2,8,10,11,16
1516,3,10,17,26,29
1517,7,13,14,15,34
1518,11,15,23,29,34
1519,4,15,22,27,33
1520,1,12,19,20,35
1521,2,10,12,17,35
1522,7,14,15,30,33
1523,2,7,8,15,22
1524,11,15,19,28,34
1525,6,14,25,30,35
1526,6,8,21,30,34
1527,9,10,12,13,14
1528,4,10,12,22,31
1529,1,5,13,19,29
1530,4,10,15,16,25
1531,7,17,18,31,35
1532,3,9,27,29,30
1533,2,8,10,13,29
1534,3,4,18,26,30
1535,5,20,22,27,33
1536,2,9,17,19,28
1537,6,14,26,31,35
1538,8,12,26,32,34
1539,4,17,32,33,35
1540,8,15,17,18,29
1541,3,8,15,25,32
1542,7,16,22,34,35
1543,5,7,21,25,30
1544,4,10,26,30,35
1545,2,4,5,29,30
1546,4,10,18,24,35
1547,3,5,8,16,25
1548,1,8,23,30,34
1549,1,5,18,20,32
1550,2,3,19,31,32
1551,1,4,24,29,34
1552,20,25,31,33,34
1553,2,7,15,27,29
1554,5,11,14,21,28
1555,5,14,20,27,29
1556,15,18,20,32,34
1557,21,27,28,31,34
1558,8,9,10,19,27
1559,10,12,21,29,31
1560,1,9,29,33,35
1561,3,6,7,17,22
1562,1,12,14,24,27
1563,4,16,22,33,35
1564,21,27,29,34,35
1565,3,7,11,21,35
1566,8,17,20,33,34
1567,4,9,15,17,31
1568,1,6,12,24,34
1569,8,11,18,32,35
1570,4,9,14,22,25
1571,15,23,25,27,35
1572,11,14,15,21,35
1573,7,23,24,27,28
1574,13,22,27,30,35
1575,2,3,15,19,31
1576,17,21,22,32,35
1577,2,12,18,24,34
1578,10,12,16,19,21
1579,5,10,23,24,31
1580,1,12,15,29,34
1581,2,6,12,14,17
1582,1,4,5,16,26
1583,12,15,18,24,32
1584,8,14,19,20,34
1585,9,14,24,25,33
1586,11,23,28,31,34
1587,1,9,25,29,32
1588,14,15,21,25,35
1589,10,12,13,29,32
1590,8,9,12,19,26
1591,2,23,24,25,29
1592,1,4,8,23,26
1593,1,12,22,23,24
1594,4,6,21,25,34
1595,4,13,15,19,23
1596,1,7,10,15,32
1597,2,4,9,10,11
1598,10,15,21,23,31
1599,4,11,12,19,33
1600,5,14,18,20,29
1601,2,4,11,19,35
1602,2,3,6,21,33
1603,9,17,24,27,35
1604,15,16,19,31,33
1605,1,2,6,33,35
1606,6,7,12,17,29
1607,6,14,15,22,26
1608,9,12,13,18,33
1609,4,19,20,26,30
1610,3,11,23,28,34
1611,8,16,20,32,34
1612,8,9,12,26,28
1613,4,5,11,13,19
1614,3,8,17,24,26
1615,11,15,16,31,33
1616,12,15,18,23,24
1617,8,12,24,27,28
1618,3,18,31,32,35
1619,1,7,11,16,35
1620,4,7,9,15,22
1621,7,16,18,22,23
1622,5,11,19,33,34
1623,12,15,19,26,28
1624,5,10,14,19,21
1625,6,8,16,21,31
1626,1,10,18,22,30
1627,1,5,20,30,33
1628,4,11,12,20,25
1629,3,23,27,28,32
1630,2,18,26,29,31
1631,1,8,10,11,26
1632,2,15,17,22,35
1633,3,16,22,27,30
1634,5,12,18,20,22
1635,3,4,11,26,31
1636,1,10,25,29,31
1637,3,15,21,30,34
1638,4,6,13,30,32
1639,1,2,8,18,32
1640,14,16,18,29,30
1641,6,14,19,21,26
1642,5,10,15,18,19
1643,3,11,17,27,31
1644,5,16,19,30,31
1645,2,10,26,32,33
1646,4,6,8,10,18
1647,3,8,10,12,21
1648,4,7,8,14,31
1649,9,14,27,28,32
1650,1,6,12,22,35
1651,15,16,23,27,34
1652,1,5,16,33,34
1653,2,6,7,20,21
1654,3,10,25,31,32
1655,21,26,27,33,35
1656,1,7,19,26,32
1657,4,5,9,29,34
1658,4,10,24,26,29
1659,8,19,21,24,28
1660,8,15,22,29,31
1661,1,11,21,22,25
1662,11,16,17,24,29
1663,4,17,20,21,28
1664,2,17,19,29,31
1665,5,7,12,13,15
1666,24,26,28,34,35
1667,4,6,16,32,35
1668,2,5,10,18,32
1669,6,12,26,31,32
1670,5,12,19,20,35
1671,5,8,17,32,33
1672,1,3,8,19,34
1673,3,10,12,24,29
1674,8,15,29,34,35
1675,12,17,23,28,32
1676,3,4,8,21,28
1677,23,24,26,28,35
1678,4,12,19,28,31
1679,2,13,16,19,30
1680,15,19,21,25,31
1681,1,9,12,20,26
1682,1,2,5,12,26
1683,10,13,16,21,27
1684,15,18,29,32,33
1685,8,15,17,24,28
1686,2,4,12,30,31
1687,5,13,24,27,35
1688,6,11,23,32,33
1689,3,23,31,32,35
1690,10,21,25,31,33
1691,9,12,20,24,32
1692,3,12,13,14,19
1693,12,18,20,24,34
1694,12,15,17,23,29
1695,4,5,7,30,32
1696,14,15,24,30,34
1697,4,12,13,28,29
1698,11,17,28,29,34
1699,3,13,17,23,24
1700,9,14,26,27,29
1701,8,20,25,27,34
1702,6,11,15,23,30
1703,4,5,11,15,18
1704,3,11,12,16,31
1705,1,22,27,31,35
1706,3,18,19,21,30
1707,5,6,19,29,34
1708,2,11,13,29,35
1709,2,6,15,28,29
1710,7,18,23,29,32
1711,8,11,12,15,31
1712,1,20,26,27,35
1713,8,11,17,23,32
1714,5,7,21,24,29
1715,4,6,12,13,22
1716,1,9,21,22,27
1717,1,6,21,28,29
1718,6,15,22,27,31
1719,1,5,8,17,23
1720,5,7,14,25,32
1721,3,4,21,24,25
1722,7,10,16,17,26
1723,3,11,19,20,31
1724,3,12,18,25,31
1725,7,8,15,21,23
1726,2,4,18,19,24
1727,5,16,29,31,32
1728,3,6,19,32,33
1729,5,8,23,24,28
1730,3,9,13,14,22
1731,2,9,18,19,25
1732,3,6,7,12,33
1733,6,12,16,25,27
1734,2,7,8,12,21
1735,3,10,11,13,18
1736,4,16,19,20,31
1737,3,22,27,33,34
1738,7,8,17,29,33
1739,8,20,22,24,35
1740,6,8,10,19,28
1741,9,10,12,14,24
1742,5,23,26,28,29
1743,2,13,25,28,31
1744,2,22,24,33,35
1745,17,23,26,28,32
1746,7,12,17,24,27
1747,4,15,19,20,31
1748,8,16,17,18,22
1749,3,5,13,23,24
1750,5,12,21,27,35
1751,3,6,10,15,31
1752,9,17,18,25,34
1753,5,9,10,15,28
1754,2,5,6,9,15
1755,5,10,16,20,26
1756,1,8,9,13,24
1757,6,10,15,16,29
1758,6,7,13,24,27
1759,5,8,25,27,33
1760,8,9,14,24,31
1761,2,13,22,27,35
1762,3,4,7,19,30
1763,11,12,24,26,27
1764,3,9,26,30,33
1765,2,13,20,22,32
1766,6,11,23,31,34
1767,6,9,15,19,32
1768,4,10,13,23,30
1769,10,14,21,23,30
1770,8,24,26,28,33
1771,13,14,22,23,31
1772,2,5,7,20,30
1773,2,22,23,26,28
1774,8,9,17,29,31
1775,2,12,14,23,24
1776,2,15,18,21,30
1777,7,9,19,23,24
1778,5,6,9,29,31
1779,3,4,29,33,34
1780,3,10,13,19,25
1781,5,10,14,15,27
1782,5,11,19,23,27
1783,6,14,26,32,33
1784,1,11,16,17,23
1785,4,13,14,17,24
1786,3,5,14,17,24
1787,2,9,13,22,32
1788,2,5,15,19,30
1789,8,14,21,28,31
1790,4,13,18,22,25
1791,6,18,23,27,28
1792,3,6,9,16,22
1793,2,4,8,17,19
1794,9,21,22,26,31
1795,6,9,20,27,31
1796,4,27,29,31,33
1797,8,11,16,22,30
1798,9,18,30,31,32
1799,2,3,6,17,35
1800,4,5,8,33,35
1801,2,4,5,25,33
1802,19,25,28,29,31
1803,1,3,7,29,34
1804,1,7,11,28,34
1805,5,20,25,27,30
1806,2,10,13,29,33
1807,2,5,11,21,29
1808,1,18,25,33,35
1809,6,15,16,29,30
1810,11,13,20,23,27
1811,2,7,10,22,33
1812,4,23,24,25,26
1813,15,20,25,32,34
1814,10,17,18,21,22
1815,1,8,10,12,28
1816,12,18,19,25,27
1817,11,21,23,27,30
1818,9,22,24,30,34
1819,17,19,28,29,33
1820,9,12,16,22,24
1821,2,3,9,17,26
1822,2,5,22,27,31
1823,3,4,12,14,23
1824,10,11,20,27,31
1825,4,14,21,24,30
1826,3,4,18,20,23
1827,4,6,9,10,17
1828,9,12,19,23,26
1829,4,5,10,33,34
1830,22,23,24,30,35
1831,7,15,22,33,34
1832,7,18,19,20,32
1833,7,16,21,24,25
1834,1,9,17,25,31
1835,1,2,21,25,35
1836,8,21,22,30,31
1837,3,10,22,27,34
1838,12,15,23,29,31
1839,12,15,16,19,34
1840,5,14,16,23,30
1841,2,13,16,28,34
1842,4,5,21,27,35
1843,5,8,16,18,23
1844,10,11,27,29,31
1845,6,8,11,17,29
1846,1,4,9,18,32
1847,1,10,17,29,32
1848,6,14,21,27,30
1849,2,8,9,15,30
1850,5,6,16,21,28
1851,20,27,28,31,35
1852,2,6,13,23,33
1853,11,15,21,26,29
1854,13,23,24,27,31
1855,4,6,8,27,30
1856,2,14,17,25,28
1857,2,3,6,28,35
1858,3,9,15,28,30
1859,9,13,15,16,27
1860,6,8,12,22,29
1861,1,5,7,19,23
1862,6,7,8,13,31
1863,8,9,14,19,20
1864,2,13,16,19,26
1865,1,14,16,25,34
1866,1,2,10,21,28
1867,5,9,10,13,23
1868,5,6,11,17,34
1869,1,2,21,27,31
1870,1,23,25,30,31
1871,3,4,12,20,24
1872,4,15,18,19,32
1873,5,6,9,13,26
1874,2,4,11,18,31
1875,6,10,12,16,20
1876,7,8,12,18,35
1877,3,12,15,22,27
1878,10,14,30,32,35
1879,9,13,24,33,34
1880,13,14,21,25,29
1881,5,8,14,19,27
1882,4,11,22,24,30
1883,5,7,25,28,31
1884,7,15,17,23,27
1885,2,3,8,12,28
1886,1,12,18,23,31
1887,12,19,25,27,31
1888,11,13,16,20,24
1889,13,29,31,32,33
1890,6,22,30,34,35
1891,1,12,20,21,28
1892,1,22,30,34,35
1893,7,15,16,25,35
1894,4,18,20,21,33
1895,4,12,28,32,35
1896,3,7,9,30,34
1897,2,4,10,14,33
1898,8,13,17,22,24
1899,3,21,30,33,35
1900,9,12,14,16,35
1901,4,11,14,25,27
1902,4,27,28,30,31
1903,7,8,17,28,31
1904,7,24,28,30,31
1905,2,6,28,32,34
1906,14,16,22,26,34
1907,12,16,18,28,34
1908,20,21,30,31,32
1909,1,11,18,20,21
1910,1,2,21,28,29
1911,1,2,14,15,34
1912,9,12,22,23,27
1913,8,11,14,29,30
1914,6,7,8,15,24
1915,1,15,21,26,34
1916,1,4,12,25,29
1917,5,10,21,25,35
1918,1,9,16,18,24
1919,8,14,20,26,31
1920,1,27,29,33,34
1921,4,5,15,16,23
1922,5,7,13,19,24
1923,13,17,19,31,32
1924,8,11,25,30,33
1925,21,25,27,29,30
1926,3,15,21,22,34
1927,7,12,17,26,30
1928,12,20,21,23,32
1929,4,5,22,25,32
1930,3,11,16,17,24
1931,1,3,11,31,33
1932,6,15,17,23,31
1933,19,20,21,22,24
1934,4,6,28,29,34
1935,2,21,23,24,30
1936,16,18,23,28,34
1937,8,20,21,29,34
1938,1,14,23,27,33
1939,13,17,26,28,29
1940,8,11,16,30,35
1941,1,15,19,26,31
1942,1,14,29,30,34
1943,4,5,17,21,32
1944,6,15,23,31,34
1945,11,12,21,31,32
1946,3,9,11,18,32
1947,1,4,17,24,26
1948,8,9,16,19,24
1949,4,8,10,14,26
1950,7,14,18,28,34
1951,7,11,27,31,32
1952,3,4,7,30,35
1953,3,5,25,27,29
1954,9,11,14,25,27
1955,8,11,18,22,23
1956,6,15,27,30,31
1957,3,7,12,13,23
1958,5,10,12,21,27
1959,6,7,11,18,30
1960,2,4,15,20,21
1961,10,15,16,20,31
1962,2,3,24,25,32
1963,4,9,15,16,32
1964,1,4,13,15,27
1965,1,12,25,26,35
1966,19,20,27,32,35
1967,6,16,20,33,35
1968,4,13,23,26,31
1969,9,13,21,22,27
1970,16,21,23,33,34
1971,19,20,22,29,35
1972,2,9,15,22,33
1973,12,15,30,32,35
1974,3,8,16,30,32
1975,14,18,28,30,32
1976,8,9,20,30,35
1977,12,31,32,33,34
1978,6,18,20,32,35
1979,3,9,11,15,20
1980,11,18,22,28,29
1981,2,5,15,20,35
1982,5,9,15,21,31
1983,15,19,22,24,33
1984,7,20,21,27,29
1985,1,2,3,11,15
1986,4,9,17,28,33
1987,4,11,18,24,29
1988,11,15,20,22,33
1989,22,26,32,34,35
1990,2,4,10,13,25
1991,10,11,19,20,24
1992,8,9,11,12,31
1993,5,19,24,25,31
1994,6,10,18,29,31
1995,7,8,12,26,34
1996,1,7,11,20,33
1997,19,23,25,31,35
1998,4,6,11,14,25
1999,1,10,14,28,33
2000,7,8,10,16,35
2001,8,10,13,18,19
2002,4,10,22,25,28
2003,4,5,8,9,14
2004,4,15,20,22,25
2005,4,9,23,25,30
2006,2,4,6,13,34
2007,7,24,25,26,30
2008,3,5,6,17,32
2009,19,20,24,25,32
2010,1,3,23,33,35
2011,14,15,18,20,25
2012,4,13,15,18,32
2013,9,24,25,26,29
2014,13,25,28,31,32
2015,8,13,21,22,28
2016,2,7,10,24,33
2017,16,21,22,26,35
2018,5,8,15,19,23
2019,1,10,12,16,28
2020,3,4,17,27,28
2021,8,10,22,28,30
2022,2,10,19,23,32
2023,4,8,19,27,35
2024,3,22,23,27,35
2025,8,10,16,33,35
2026,9,10,18,21,30
2027,6,11,16,30,34
2028,8,11,17,22,29
2029,8,9,20,21,32
2030,2,8,11,24,30
2031,4,8,13,27,29
2032,7,8,19,23,33
2033,2,6,19,27,30
2034,5,15,16,23,29
2035,9,23,28,30,35
2036,5,20,28,30,34
2037,1,10,25,26,32
2038,1,2,9,30,32
2039,4,7,8,11,31
2040,12,23,26,31,32
2041,5,9,12,28,34
2042,3,11,18,19,26
2043,10,24,26,28,35
2044,19,24,26,27,33
2045,10,11,13,15,23
2046,6,16,23,25,29
2047,11,15,25,30,34
2048,9,18,22,24,31
2049,4,6,9,11,28
2050,4,6,15,19,22
2051,3,28,30,34,35
2052,13,14,27,29,34
2053,1,3,8,30,31
2054,7,20,24,27,30
2055,3,5,11,14,20
2056,8,11,21,32,35
2057,22,32,33,34,35
2058,15,23,27,31,33
2059,5,7,21,23,35
2060,7,11,19,31,33
2061,2,6,29,33,35
2062,3,4,6,23,27
2063,3,4,13,24,34
2064,1,16,23,24,34
2065,5,12,15,17,33
2066,6,18,21,27,30
2067,13,16,19,25,26
2068,1,3,10,17,22
2069,2,8,22,29,32
2070,12,14,19,23,25
2071,5,6,20,23,29
2072,14,16,17,30,35
2073,15,16,26,27,28
2074,15,16,18,20,31
2075,3,4,6,18,34
2076,1,3,10,24,30
2077,1,13,15,24,29
2078,5,12,18,24,28
2079,2,3,5,21,25
2080,6,14,29,30,32
2081,24,27,28,32,35
2082,5,6,31,33,35
2083,2,3,4,15,20
2084,22,24,25,31,35
2085,4,5,18,22,26
2086,11,22,27,29,30
2087,4,13,16,17,18
2088,7,8,24,26,27
2089,14,20,21,32,34
2090,6,8,18,25,28
2091,7,9,12,13,20
2092,2,7,8,11,13
2093,8,25,28,31,33
2094,1,6,9,18,33
2095,11,14,25,30,32
2096,3,6,11,29,33
2097,9,16,19,28,30
2098,6,7,10,26,34
2099,7,23,27,31,33
2100,5,14,15,22,27
2101,1,4,10,22,30
2102,6,20,23,24,25
2103,5,10,19,21,33
2104,4,9,12,20,29
2105,3,9,20,33,35
2106,3,11,13,24,31
2107,1,7,18,24,29
2108,3,4,7,19,29
2109,5,13,15,22,35
2110,6,10,14,20,25
2111,9,13,25,30,32
2112,5,10,22,23,26
2113,4,8,15,20,34
2114,4,5,14,15,16
2115,18,26,28,29,33
2116,10,14,19,30,35
2117,9,13,15,28,34
2118,11,29,33,34,35
2119,5,9,12,26,34
2120,10,18,27,33,35
2121,10,11,13,18,29
2122,1,11,26,29,32
2123,1,12,14,27,32
2124,2,5,12,14,35
2125,4,12,25,31,34
2126,4,5,12,15,32
2127,1,7,20,29,35
2128,6,16,18,21,34
2129,2,5,11,15,17
2130,7,8,15,25,27
2131,7,8,10,26,32
2132,7,17,21,31,34
2133,7,13,17,28,35
2134,8,9,24,25,30
2135,3,4,9,27,31
2136,2,5,26,28,29
2137,1,3,10,11,13
2138,6,8,12,31,35
2139,1,3,7,14,32
2140,10,12,17,18,26
2141,1,17,24,27,30
2142,10,11,27,28,35
2143,3,11,22,24,25
2144,18,22,30,33,35
2145,3,7,14,26,31
2146,6,11,13,20,27
2147,2,8,16,18,20
2148,1,3,15,32,34
2149,26,29,30,33,35
2150,17,18,20,26,31
2151,1,14,19,26,32
2152,1,2,20,21,26
2153,16,18,22,28,34
2154,2,6,8,16,34
2155,12,14,20,30,32
2156,8,11,12,13,26
2157,3,15,16,27,31
2158,17,22,27,30,32
2159,1,6,17,32,35
2160,3,7,18,30,35
2161,2,4,23,30,35
2162,9,10,12,13,28
2163,1,5,13,15,22
2164,1,14,17,32,33
2165,3,5,9,13,14
2166,8,11,21,29,31
2167,10,11,20,26,35
2168,4,12,18,29,35
2169,1,3,21,22,26
2170,3,10,13,20,28
2171,3,7,8,17,29
2172,9,13,26,33,35
2173,2,7,12,18,33
2174,3,9,10,19,20
2175,4,8,14,17,26
2176,4,12,13,14,33
2177,9,19,20,29,35
2178,8,10,11,32,34
2179,4,8,21,22,25
2180,1,8,11,21,30
2181,4,9,23,25,34
2182,3,11,16,25,29
2183,5,6,24,29,32
2184,17,23,24,26,29
2185,14,16,24,33,35
2186,2,23,24,29,35
2187,3,7,19,30,33
2188,6,7,9,19,30
2189,3,5,10,14,33
2190,5,8,10,18,29
2191,18,24,26,28,32
2192,3,7,19,21,24
2193,3,4,26,27,30
2194,4,13,16,26,28
2195,8,17,19,33,34
2196,9,12,13,21,22
2197,4,15,19,30,35
2198,1,6,8,17,29
2199,15,16,21,30,31
2200,14,22,25,31,32
2201,5,8,12,26,35
2202,7,24,31,34,35
2203,3,4,18,21,33
2204,19,23,26,30,33
2205,21,22,24,26,28
2206,15,19,20,30,31
2207,5,8,17,19,35
2208,6,7,11,19,32
2209,6,13,18,25,27
2210,3,14,16,27,34
2211,2,7,22,23,28
2212,10,13,26,28,32
2213,4,11,12,26,30
2214,9,29,30,31,32
2215,8,10,23,30,35
2216,8,16,20,22,35
2217,1,12,21,28,32
2218,3,8,11,25,29
2219,8,15,19,28,31
2220,1,11,13,24,31
2221,8,18,19,23,30
2222,1,4,6,21,32
2223,5,20,21,28,34
2224,2,4,7,17,24
2225,18,26,28,30,33
2226,9,18,19,22,23
2227,3,6,18,26,27
2228,3,6,7,18,22
2229,1,15,19,20,23
